Time,F-Scale,Location,County,State,Lat,Lon,Comments
1150,UNK,NORTHUMBERLAND,SARATOGA,NY,43.13,-73.6,RT 32 BETWEEN RT 50 AND JEWELL ROAD CLOSED DUE TO DOWN WIRES UNTIL 1030 AM (ALY)
Time,Size,Location,County,State,Lat,Lon,Comments
1236,125,2 SSW PHIL CAMPBELL,FRANKLIN,AL,34.32,-87.72,UP TO HALF DOLLAR SIZE HAIL WAS REPORTED IN THE BEAR CREEK AREA. (HUN)
1328,175,HACKLEBURG,MARION,AL,34.27,-87.83,(BMX)
1333,100,3 SE STRICKLER,WASHINGTON,AR,35.8,-94.28,(TSA)
1336,150,2 SW PHIL CAMPBELL,FRANKLIN,AL,34.33,-87.73,PING PONG SIZE HAIL WAS REPORTED. (HUN)
1342,100,TRUMANN,POINSETT,AR,35.67,-90.52,(MEG)
1405,100,5 S CAULKSVILLE,LOGAN,AR,35.23,-93.87,(LZK)
1430,100,4 SSW ATHENS,LIMESTONE,AL,34.75,-87,ONE INCH HAIL WAS REPORTED. (HUN)
1432,175,HARTMAN,JOHNSON,AR,35.43,-93.62,(LZK)
1438,175,2 SE HARMONY,JOHNSON,AR,35.53,-93.54,(LZK)
1438,100,HARMONY,JOHNSON,AR,35.55,-93.57,(LZK)
1439,100,BLUE SPRINGS,UNION,MS,34.4,-88.87,(MEG)
1446,100,N HARVEST,MADISON,AL,34.86,-86.75,QUARTER SIZE HAIL WAS REPORTED. (HUN)
1450,175,2 ENE HARVEST,MADISON,AL,34.87,-86.71,GOLF BALL SIZE HAIL WAS REPORTED. (HUN)
1505,100,HUNTSVILLE,MADISON,AL,34.73,-86.59,QUARTER SIZE HAIL WAS REPORTED ON PULASKI PIKE. (HUN)
1523,100,DOWNTOWN MEMPHIS,SHELBY,TN,35.13,-90.05,QUARTER SIZE HAIL AT JACKSON AND POPE STREET (MEG)
1524,175,DOWNTOWN MEMPHIS,SHELBY,TN,35.13,-90.05,HAIL CRACKED A WINDSHIELD IN DOWNTOWN MEMPHIS AREA (MEG)
1530,100,2 W BARTLETT,SHELBY,TN,35.22,-89.87,(MEG)
1532,175,LURTON,NEWTON,AR,35.77,-93.08,LIMBS ALSO DOWN (LZK)
1540,100,BARTLETT,SHELBY,TN,35.22,-89.84,PENNY TO QUARTER SIZE HAIL COVERED THE GROUND. (MEG)
1632,100,3 S BIG FLAT,STONE,AR,35.96,-92.4,(LZK)
1705,125,STRAWBERRY,LAWRENCE,AR,35.97,-91.32,(MEG)
1718,175,1 S BEVERAGE TOWN,VAN BUREN,AR,35.47,-92.63,GOLFBALL HAIL ON CONWAY AND VAN BUREN COUNTY LINE ON HIGHWAY 95. (LZK)
1719,100,MOUND BAYOU,BOLIVAR,MS,33.88,-90.73,(JAN)
1730,125,POCAHONTAS,RANDOLPH,AR,36.26,-90.97,(MEG)
1740,100,MANCHESTER,COFFEE,TN,35.47,-86.08,QUARTER SIZED HAIL REPORTED IN THE CITY OF MANCHESTER. (OHX)
1745,100,3 WNW DANBURY,STOKES,NC,36.43,-80.26,LARGEST HAIL WAS QUARTER SIZE BUT MOST WAS NICKEL SIZE (RNK)
1745,100,FAIRDEALING,RIPLEY,MO,36.66,-90.62,(PAH)
1746,275,POCAHONTAS,RANDOLPH,AR,36.26,-90.97,(MEG)
1751,150,3 S TWIN GROVES,FAULKNER,AR,35.28,-92.4,(LZK)
1759,100,POPLAR BLUFF,BUTLER,MO,36.76,-90.41,NORTHWEST SIDE OF POPLAR BLUFF AT HIGHWAY 67 AND BARRON ROAD (PAH)
1800,125,4 WSW BRIDGEPORT,JACKSON,AL,34.91,-85.78,HAIL UP TO HALF DOLLAR SIZE FELL. (HUN)
1800,175,5 N POPLAR BLUFF,BUTLER,MO,36.84,-90.41,(PAH)
1800,175,FRUITLAND,CAPE GIRARDEAU,MO,37.45,-89.64,(PAH)
1806,100,PALMER,GRUNDY,TN,35.36,-85.57,(OHX)
1810,100,WAPPAPELLO,WAYNE,MO,36.94,-90.27,AT WAPPAPELLO DAM FROM CORPS OF ENGINEERS (PAH)
1815,400,BATESVILLE,PANOLA,MS,34.32,-89.94,(MEG)
1818,125,POCAHONTAS,RANDOLPH,AR,36.26,-90.97,(MEG)
1825,175,6 E SOUTH PITTSBURG,MARION,TN,35.02,-85.61,(MRX)
1830,100,ZALMA,BOLLINGER,MO,37.14,-90.08,DIME TO QUARTER SIZE HAIL (PAH)
1840,175,3 S OXFORD,LAFAYETTE,MS,34.32,-89.53,(MEG)
1840,100,PANGBURN,WHITE,AR,35.43,-91.84,(LZK)
1844,100,1 SW CHATTANOOGA,HAMILTON,TN,35.06,-85.27,(MRX)
1852,100,WATERPROOF,TENSAS,LA,31.81,-91.39,(JAN)
1854,100,JACKSON,CAPE GIRARDEAU,MO,37.38,-89.65,(PAH)
1858,150,JACKSON,CAPE GIRARDEAU,MO,37.38,-89.65,(PAH)
1859,100,FRUITLAND,CAPE GIRARDEAU,MO,37.45,-89.64,(PAH)
1900,175,FRUITLAND,CAPE GIRARDEAU,MO,37.45,-89.64,(PAH)
1903,100,JACKSON,CAPE GIRARDEAU,MO,37.38,-89.65,(PAH)
1905,175,4 SW OIL TROUGH,INDEPENDENCE,AR,35.59,-91.51,(LZK)
1909,175,OIL TROUGH,INDEPENDENCE,AR,35.63,-91.46,(LZK)
1920,175,PORT GIBSON,CLAIBORNE,MS,31.96,-90.98,(JAN)
1920,175,CLEVELAND,BRADLEY,TN,35.18,-84.87,(MRX)
1920,100,ALTO PASS,UNION,IL,37.57,-89.32,ON ROUTE 127 IN ALTO PASS (PAH)
1929,100,PORT GIBSON,CLAIBORNE,MS,31.96,-90.98,(JAN)
1929,175,CALHOUN,BRADLEY,TN,35.3,-84.75,(MRX)
1945,100,1 NW SCOTTSVILLE,ALBEMARLE,VA,37.81,-78.5,(LWX)
1950,250,FLORENCE,RANKIN,MS,32.15,-90.13,(JAN)
1957,100,JONESBORO,CRAIGHEAD,AR,35.82,-90.69,(MEG)
2000,175,CALHOUN CITY,CALHOUN,MS,33.86,-89.31,(MEG)
2000,125,1 NE NAHOR,FLUVANNA,VA,37.92,-78.33,REPORTED BY EFFORT BAPTIST CHURCH. QUARTER TO HALF DOLLAR SIZE. (AKQ)
2010,100,CARPENTER,COPIAH,MS,32.03,-90.68,QUARTER HAIL REPORTED IN CARPENTER (JAN)
2030,175,TERRY,HINDS,MS,32.1,-90.3,(JAN)
2044,100,MT HOPE,LAWRENCE,AL,34.46,-87.48,MEASURED BY SPOTTER. (HUN)
2045,250,FLORENCE,RANKIN,MS,32.15,-90.13,(JAN)
2045,175,MT HOPE,LAWRENCE,AL,34.46,-87.48,(HUN)
2046,150,4 NW MABEN,WEBSTER,MS,33.59,-89.13,(JAN)
2047,175,FLORENCE,RANKIN,MS,32.15,-90.13,SOME OF THE HAIL WAS CLOSER TO 2 INCHES IN DIAMETER. (JAN)
2050,175,STAR,RANKIN,MS,32.09,-90.05,(JAN)
2050,175,4 SW FULTON,ITAWAMBA,MS,34.22,-88.45,(MEG)
2050,100,1 W THORNHILL,ORANGE,VA,38.15,-77.99,(LWX)
2058,100,1 NW SANDY RIVER,HENRY,VA,36.73,-79.67,IN THE 1600 BLOCK OF HAIRFIELD LANE (RNK)
2100,300,OKOLONA,CHICKASAW,MS,34.01,-88.75,(MEG)
2105,100,8 NE SCOOBA,KEMPER,MS,32.91,-88.38,(JAN)
2122,275,POLKVILLE,SMITH,MS,32.19,-89.69,(JAN)
2130,175,6 E POLKVILLE,SMITH,MS,32.19,-89.59,GOLF BALL HAIL IN THE TRENTON COMMUNITY (JAN)
2145,250,WILDWOOD,DADE,GA,34.97,-85.41,TRAINED SPOTTER REPORTED DRIVING THROUGH LARGE HAIL IN WILDWOOD. (FFC)
2148,275,CORDOVA,WALKER,AL,33.76,-87.19,(BMX)
2150,100,1 E FARMVILLE,PRINCE EDWARD,VA,37.3,-78.38,(AKQ)
2152,100,SE LEXINGTON,DAVIDSON,NC,35.81,-80.26,(RAH)
2203,100,7 SW ALLARDT,FENTRESS,TN,36.31,-84.97,QUARTER SIZE OF HAIL REPORTED (OHX)
2203,175,FARMVILLE,PRINCE EDWARD,VA,37.3,-78.4,NEAR LONGWOOD UNIVERSITY (AKQ)
2205,100,RIDGEWAY,HENRY,VA,36.58,-79.87,(RNK)
2205,125,FARMVILLE,PRINCE EDWARD,VA,37.3,-78.4,QUARTER TO HALF DOLLAR SIZE (AKQ)
2205,125,CONCORD,CAMPBELL,VA,37.35,-78.98,(RNK)
2209,100,MADISON,ROCKINGHAM,NC,36.39,-79.98,(RNK)
2210,175,ATHENS,LIMESTONE,AL,34.8,-86.97,HAIL SW SIDE OF ATHENS. (HUN)
2212,150,1 W DUMFRIES,PRINCE WILLIAM,VA,38.57,-77.33,(LWX)
2215,175,CHATTANOOGA,HAMILTON,TN,35.07,-85.26,HAIL OCCURRING IN THE MISSIONARY RIDGE AREA. (MRX)
2215,100,5 NNE CHARLOTTE COURT H,CHARLOTTE,VA,37.11,-78.59,3 TO 5 MINUTES OF HAIL UP TO QUARTER SIZED. (RNK)
2216,100,DUMFRIES,PRINCE WILLIAM,VA,38.57,-77.33,QUARTER SIZE HAIL IN DUMFRIES (LWX)
2217,150,1 NE DUMFRIES,PRINCE WILLIAM,VA,38.58,-77.31,(LWX)
2219,175,OOLTEWAH,HAMILTON,TN,35.06,-85.09,HAIL AT INTERSTATE 75 NEAR OOLTEWAH (MRX)
2220,175,AXTON,HENRY,VA,36.67,-79.72,(RNK)
2221,275,6 W JASPER,MARION,TN,35.06,-85.73,OCCURRING ON BATTLE CREEK ROAD (MRX)
2228,175,3 S HARVEST,MADISON,AL,34.81,-86.75,(HUN)
2229,100,COLDIRON,HARLAN,KY,36.83,-83.45,(JKL)
2230,175,JASPER,MARION,TN,35.06,-85.63,(MRX)
2230,100,CLEVELAND,BRADLEY,TN,35.18,-84.87,(MRX)
2230,100,BAILEYTON,GREENE,TN,36.33,-82.83,(MRX)
2235,100,5 NW HIGH POINT,FORSYTH,NC,36.03,-80.06,QUARTER SIZED HAIL NEAR KERNERSVILLE (RAH)
2238,175,CLEVELAND,BRADLEY,TN,35.18,-84.87,HAIL OCCURRING 1 MILE SOUTH OF EXIT 25 ON INTERSTATE 75. (MRX)
2243,175,MACON,POWHATAN,VA,37.52,-77.96,(AKQ)
2244,100,BALLSVILLE,POWHATAN,VA,37.5,-78.07,(AKQ)
2250,100,1 NNE TOWER HILL,APPOMATTOX,VA,37.51,-78.78,APPROXIMATELY SIX TREES AND NUMEROUS LARGE TREE LIMBS DOWN (RNK)
2300,100,ELORA,LINCOLN,TN,35.01,-86.36,(HUN)
2300,125,CLEVELAND,BRADLEY,TN,35.18,-84.87,(MRX)
2300,100,CHURCH HILL,HAWKINS,TN,36.53,-82.71,(MRX)
2300,100,CHATHAM,PITTSYLVANIA,VA,36.82,-79.4,ONE INCH HAIL (RNK)
2310,175,4 S CUMBERLAND,CUMBERLAND,VA,37.44,-78.24,(AKQ)
2313,100,3 ESE SWANSONVILLE,PITTSYLVANIA,VA,36.72,-79.54,AT 541 WHITMELL SCHOOL ROAD (RNK)
2315,100,OILVILLE,GOOCHLAND,VA,37.71,-77.79,62 MPH WIND MEASURED (AKQ)
2322,100,SPRING CITY,RHEA,TN,35.69,-84.86,(MRX)
2325,100,1 S DUNLAP,SEQUATCHIE,TN,35.36,-85.39,(MRX)
2325,100,1 E AYERSVILLE,ROCKINGHAM,NC,36.48,-80.01,(RNK)
2325,200,DRY FORK,PITTSYLVANIA,VA,36.75,-79.42,(RNK)
2330,100,6 NE GREENBACK,BLOUNT,TN,35.71,-84.1,(MRX)
2330,100,CHATHAM,PITTSYLVANIA,VA,36.82,-79.4,(RNK)
2342,400,HAMILTON,MARION,AL,34.14,-87.98,(BMX)
2342,100,LOYALL,HARLAN,KY,36.85,-83.35,QUARTER SIZE HAIL WAS REPORTED BY LAW ENFORECEMENT. (JKL)
2343,175,LOUDON,LOUDON,TN,35.74,-84.36,(MRX)
2344,175,IDER,DEKALB,AL,34.7,-85.67,(HUN)
2345,100,HARLAN,HARLAN,KY,36.84,-83.32,(JKL)
2345,175,COLUMBIA,FLUVANNA,VA,37.75,-78.17,(AKQ)
2346,100,3 NW ALCOA,BLOUNT,TN,35.82,-84.02,REPORTED AT MCGHEE TYSON AIRPORT. (MRX)
2349,100,EVARTS,HARLAN,KY,36.86,-83.2,QUARTER SIZE HAIL WAS REPORTED IN EVARTS. (JKL)
2350,100,5 ENE AXTON,PITTSYLVANIA,VA,36.69,-79.63,(RNK)
2350,100,HARLAN,HARLAN,KY,36.84,-83.32,(JKL)
0000,100,PELHAM,SHELBY,AL,33.3,-86.79,QUARTER SIZE HAIL REPORTED AT THE INTERSECTION OF INDUSTRIAL ROAD AND HIGHWAY 31. (BMX)
0000,175,LENOIR CITY,LOUDON,TN,35.8,-84.27,(MRX)
0004,100,FARRAGUT,KNOX,TN,35.87,-84.18,(MRX)
0004,100,3 ENE BLAIRS,PITTSYLVANIA,VA,36.7,-79.33,(RNK)
0005,200,2 W KNOXVILLE,KNOX,TN,35.97,-83.98,(MRX)
0006,100,2 S TRENTON,DADE,GA,34.84,-85.51,TRAINED SPOTTER REPORTED QUARTER-SIZED HAIL OUTSIDE OF TRENTON. (FFC)
0010,175,FRIENDSVILLE,BLOUNT,TN,35.76,-84.13,(MRX)
0010,175,KNOXVILLE,KNOX,TN,35.97,-83.95,(MRX)
0010,100,DANDRIDGE,JEFFERSON,TN,36.02,-83.42,(MRX)
0014,100,GADSDEN,ETOWAH,AL,34.01,-86.01,QUARTER SIZE HAIL REPORTED OVER THE CITY OF GADSDEN. (BMX)
0015,275,2 SE KNOXVILLE,KNOX,TN,35.95,-83.92,LARGE HAIL DAMAGED VEHICLES IN THE AREA. (MRX)
0017,175,4 NNW MADISON,MADISON,AL,34.75,-86.79,(HUN)
0019,175,KNOXVILLE,KNOX,TN,35.97,-83.95,OCCURRING ON THE UNIVERSITY OF TENNESSEE CAMPUS. (MRX)
0028,175,WHITE PINE,JEFFERSON,TN,36.1,-83.3,(MRX)
0030,175,WHITE PINE,JEFFERSON,TN,36.1,-83.3,OCCURRED ON LEADVALE RD. (MRX)
0032,125,KNOXVILLE,KNOX,TN,35.97,-83.95,OCCURRING AT INTERSECTION OF CENTRAL AND WOODLAND EAST OF INTERSTATE 275 AND JUST NORTH OF INTERSTATE 40. (MRX)
0038,100,FARRAGUT,KNOX,TN,35.87,-84.18,(MRX)
0045,100,7 E SURGOINSVILLE,HAWKINS,TN,36.47,-82.73,(MRX)
0048,175,2 E CLEVELAND,GREENVILLE,SC,35.07,-82.49,(MRX)
0048,175,2 E CLEVELAND,BRADLEY,TN,35.18,-84.83,(MRX)
0048,200,3 SW DANDRIDGE,JEFFERSON,TN,35.99,-83.46,(MRX)
0049,100,COOSA,FLOYD,GA,34.26,-85.33,PUBLIC REPORTED QUARTER-SIZED AND LARGER HAIL. (FFC)
0053,100,LUTTRELL,UNION,TN,36.21,-83.74,(MRX)
0055,175,4 N CLEVELAND,BRADLEY,TN,35.24,-84.87,(MRX)
0055,175,3 N BYBEE,COCKE,TN,36.09,-83.18,(MRX)
0058,100,LINDALE,FLOYD,GA,34.19,-85.17,TRAINED SPOTTER REPORTING QUARTER-SIZED HAIL IN LINDALE. (FFC)
0058,100,4 ENE ADDISON,CULLMAN,AL,34.23,-87.11,MEASURED BY EMERGENCY MANAGER. (HUN)
0104,175,ROME,FLOYD,GA,34.26,-85.18,FLOYD COUNTY EMERGENCY MANAGER REPORTS GOLF BALL SIZED HAIL IN DOWNTOWN ROME. (FFC)
0115,100,ATHENS,MCMINN,TN,35.45,-84.6,OCCURRING ON SOUTH JACKSON STREET. (MRX)
0125,275,4 SSW KINGSPORT,SULLIVAN,TN,36.48,-82.58,BASEBALL SIZED HAIL FELLINAND AROUND SULLIVAN GARDENS WITH NO INDICATION OF A TORNADO. REPORTED BY NWS STORM SURVEY TEAM. (MRX)
0130,175,VONORE,MONROE,TN,35.6,-84.23,(MRX)
0142,100,2 NE CARTERSVILLE,BARTOW,GA,34.19,-84.78,TRAINED SPOTTER REPORTED THUMB-SIZED HAIL. (FFC)
0144,100,OCEANA,WYOMING,WV,37.73,-81.55,(RLX)
0145,200,7 W BRISTOL VA,WASHINGTON,VA,36.61,-82.29,(MRX)
0150,175,TALKING ROCK,PICKENS,GA,34.51,-84.51,PUBLIC REPORTED GOLF BALL SIZED HAIL NEAR TALKING ROCK. (FFC)
0155,175,7 NNE BRISTOL TN,WASHINGTON,VA,36.66,-82.15,(MRX)
0200,100,2 SE SEVIERVILLE,SEVIER,TN,35.87,-83.55,(MRX)
0200,100,MARION,SMYTH,VA,36.83,-81.5,FELL ALONG SHOP STREET IN MARION. (RNK)
0206,275,7 SW BRISTOL TN,SULLIVAN,TN,36.5,-82.29,(MRX)
0213,125,BRISTOL TN,SULLIVAN,TN,36.57,-82.2,(MRX)
0215,100,BRADLEY,RALEIGH,WV,37.87,-81.19,(RLX)
0219,125,10 N BRISTOL TN,WASHINGTON,VA,36.71,-82.2,(MRX)
0220,125,MOUNT HOPE,RALEIGH,WV,37.91,-81.18,(RLX)
0223,100,RICHLANDS,TAZEWELL,VA,37.1,-81.8,(RNK)
0225,125,GRAY,WASHINGTON,TN,36.41,-82.48,(MRX)
0230,100,RICHLANDS,TAZEWELL,VA,37.1,-81.8,MULTIPLE TREES DOWN ON LAKE PARK ROAD. (RNK)
0232,450,SALTVILLE,SMYTH,VA,36.88,-81.76,REPORTS OF NUMEROUS TREES AND LARGE BRANCHES DOWN IN AND AROUND TOWN (RNK)
0239,175,3 ESE BLOUNTVILLE,SULLIVAN,TN,36.52,-82.28,(MRX)
0258,275,9 SE BRISTOL TN,SULLIVAN,TN,36.48,-82.08,(MRX)
0300,125,BENTON,POLK,TN,35.18,-84.65,QUARTER TO HALF DOLLAR SIZE HAIL. (MRX)
0302,175,LAGRANGE,TROUP,GA,33.04,-85.03,TROUP COUNTY SHERIFFS OFFICE REPORTS GOLF BALL SIZED HAIL AND POWER OUTAGES ON LAFAYETTE PKWY IN LAGRANGE. (FFC)
0305,175,6 NW CLAYTON,RABUN,GA,34.94,-83.48,SPOTTER REPORTS GOLF BALL HAIL AND THE POWER IS OUT. (GSP)
0306,275,BRISTOL TN,SULLIVAN,TN,36.57,-82.2,(MRX)
0311,125,GHENT,RALEIGH,WV,37.62,-81.11,(RLX)
0315,100,BLUEFIELD,TAZEWELL,VA,37.24,-81.27,(RNK)
0315,100,3 E BLUEFIELD,MERCER,WV,37.27,-81.16,(RNK)
0316,100,COOL RIDGE,RALEIGH,WV,37.65,-81.12,(RLX)
0317,175,1 SSE CHILHOWIE,SMYTH,VA,36.79,-81.68,(RNK)
0317,100,CHILHOWIE,SMYTH,VA,36.8,-81.68,(RNK)
0327,100,SCALY,MACON,NC,35.01,-83.32,NICKEL TO QUARTER SIZE HAIL. (GSP)
0345,125,TOWNSEND,BLOUNT,TN,35.68,-83.75,(MRX)
0425,125,MARION,SMYTH,VA,36.83,-81.5,(RNK)
0435,100,BERLIN,SOMERSET,PA,39.92,-78.95,(CTP)
0444,100,BERLIN,SOMERSET,PA,39.92,-78.95,(CTP)
0445,200,WHITE GATE,GILES,VA,37.2,-80.85,(RNK)
0510,100,PEARISBURG,GILES,VA,37.32,-80.73,(RNK)
0515,250,POPLAR HILL,GILES,VA,37.22,-80.73,PUBLIC REPORTED HEN EGG TO TENNIS BALL SIZE HAIL IN POPLAR HILL. (RNK)
0515,250,5 SSE PEARISBURG,GILES,VA,37.25,-80.68,(RNK)
0520,200,1 S POPLAR HILL,PULASKI,VA,37.2,-80.73,(RNK)
0520,150,PEMBROKE,GILES,VA,37.32,-80.64,(RNK)
0525,100,NEWPORT,GILES,VA,37.28,-80.5,(RNK)
0535,125,MARTINSBURG,BLAIR,PA,40.31,-78.32,(CTP)
0700,100,EATONTON,PUTNAM,GA,33.33,-83.39,PUTNAM COUNTY 911 REPORTED NICKLE TO QUARTER SIZED HAIL OUTSIDE THE 911 CENTER IN EATONTON. (FFC)
0710,175,GAMEWELL,CALDWELL,NC,35.87,-81.6,(GSP)
0800,100,DAUPHIN,DAUPHIN,PA,40.37,-76.93,(CTP)
0928,175,EVANS,COLUMBIA,GA,33.51,-82.15,GOLFBALL SIZE HAIL IN EVANS. (CAE)
0935,125,GROVETOWN,COLUMBIA,GA,33.45,-82.2,HALF DOLLAR SIZE HAIL IN GROVETOWN. (CAE)
0937,100,MARTINEZ,COLUMBIA,GA,33.52,-82.09,INCH SIZE HAIL IN MATRINEZ REPORTED BY HAM RADIO. (CAE)
0951,100,GILBERT,LEXINGTON,SC,33.92,-81.39,QUARTER SIZE HAIL IN GILBERT. (CAE)
1123,100,4 SSW WAYNESBORO,BURKE,GA,33.04,-82.05,NICKEL TO QUARTER SIZE HAIL REPORTED BY THE BURKE COUNTY SHERIFF. (CAE)
